taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID
urn:lsid:marinespecies.org:taxname:128	urn:lsid:marinespecies.org:taxname:128	urn:lsid:marinespecies.org:taxname:128	urn:lsid:marinespecies.org:taxname:14769		Cerithiidae	Cerithiidae	Cerithioidea	Fleming, J. (1822). The philosophy of zoology: or a general view of the structure, functions and classification of animals. <em>Edinburgh Vol.</em> 2: 1-618.	1822	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Cerithiidae					Family	J. Fleming, 1822	ICZN	accepted		2011-04-30	MolluscaBase eds. (2023). MolluscaBase. Cerithiidae J. Fleming, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128	https://www.marinespecies.org/aphia.php?p=taxdetails&id=128					
urn:lsid:marinespecies.org:taxname:130	urn:lsid:marinespecies.org:taxname:130	urn:lsid:marinespecies.org:taxname:130	urn:lsid:marinespecies.org:taxname:14780		Cerithiopsidae	Cerithiopsidae	Triphoroidea			Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Cerithiopsidae					Family	H. Adams & A. Adams, 1853	ICZN	accepted		2011-01-19	MolluscaBase eds. (2023). MolluscaBase. Cerithiopsidae H. Adams & A. Adams, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130	https://www.marinespecies.org/aphia.php?p=taxdetails&id=130					
urn:lsid:marinespecies.org:taxname:131	urn:lsid:marinespecies.org:taxname:131	urn:lsid:marinespecies.org:taxname:131	urn:lsid:marinespecies.org:taxname:14780		Triphoridae	Triphoridae	Triphoroidea	Gray, J. E. (1847). A list of the genera of recent Mollusca, their synonyma and types. <em>Proceedings of the Zoological Society of London.</em> (1847) 15: 129-219. [November 1847].	1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Triphoridae					Family	Gray, 1847	ICZN	accepted		2011-03-16	MolluscaBase eds. (2023). MolluscaBase. Triphoridae Gray, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=131	https://www.marinespecies.org/aphia.php?p=taxdetails&id=131					
urn:lsid:marinespecies.org:taxname:132	urn:lsid:marinespecies.org:taxname:132	urn:lsid:marinespecies.org:taxname:132	urn:lsid:marinespecies.org:taxname:14781		Epitoniidae	Epitoniidae	Epitonioidea	Berry, S. S. (1910). [Review of] Report on a collection of shells from Peru, with a summary of littoral marine Mollusca of the Peruvian zoological province. By William Healey Dall, 1909, Proc. USNM, 37, pp. 147–294, pls. 20–28. <em>The Nautilus.</em> 23(10): 130-132.	1910	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Epitoniidae					Family	S. S. Berry, 1910 (1812)	ICZN	accepted		2022-10-01	MolluscaBase eds. (2023). MolluscaBase. Epitoniidae S. S. Berry, 1910 (1812). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=132	https://www.marinespecies.org/aphia.php?p=taxdetails&id=132					
urn:lsid:marinespecies.org:taxname:134	urn:lsid:marinespecies.org:taxname:134	urn:lsid:marinespecies.org:taxname:135	urn:lsid:marinespecies.org:taxname:387336		Aclididae	Eulimidae	Vanikoroidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Aclididae					Family	G. O. Sars, 1878	ICZN	unaccepted		2018-01-24	MolluscaBase eds. (2023). MolluscaBase. Aclididae G. O. Sars, 1878. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134	https://www.marinespecies.org/aphia.php?p=taxdetails&id=134					
urn:lsid:marinespecies.org:taxname:135	urn:lsid:marinespecies.org:taxname:135	urn:lsid:marinespecies.org:taxname:135	urn:lsid:marinespecies.org:taxname:387336		Eulimidae	Eulimidae	Vanikoroidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Eulimidae					Family	R. A. Philippi, 1853	ICZN	accepted		2023-02-28	MolluscaBase eds. (2023). MolluscaBase. Eulimidae R. A. Philippi, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135	https://www.marinespecies.org/aphia.php?p=taxdetails&id=135					
urn:lsid:marinespecies.org:taxname:139	urn:lsid:marinespecies.org:taxname:139	urn:lsid:marinespecies.org:taxname:139	urn:lsid:marinespecies.org:taxname:387335		Capulidae	Capulidae	Capuloidea	Fleming, J. (1822). The philosophy of zoology: or a general view of the structure, functions and classification of animals. <em>Edinburgh Vol.</em> 2: 1-618.	1822	Animalia	Mollusca	Gastropoda	Littorinimorpha	Capulidae					Family	J. Fleming, 1822	ICZN	accepted		2009-03-27	MolluscaBase eds. (2023). MolluscaBase. Capulidae J. Fleming, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139	https://www.marinespecies.org/aphia.php?p=taxdetails&id=139					
urn:lsid:marinespecies.org:taxname:140	urn:lsid:marinespecies.org:taxname:140	urn:lsid:marinespecies.org:taxname:141	urn:lsid:marinespecies.org:taxname:387334		Crepidulidae	Calyptraeidae	Calyptraeoidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Crepidulidae					Family	J. Fleming, 1822	ICZN	unaccepted		2009-03-27	MolluscaBase eds. (2023). MolluscaBase. Crepidulidae J. Fleming, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140					
urn:lsid:marinespecies.org:taxname:141	urn:lsid:marinespecies.org:taxname:141	urn:lsid:marinespecies.org:taxname:141	urn:lsid:marinespecies.org:taxname:387334		Calyptraeidae	Calyptraeidae	Calyptraeoidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Calyptraeidae					Family	Lamarck, 1809	ICZN	accepted		2009-03-27	MolluscaBase eds. (2023). MolluscaBase. Calyptraeidae Lamarck, 1809. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141	https://www.marinespecies.org/aphia.php?p=taxdetails&id=141					
urn:lsid:marinespecies.org:taxname:142	urn:lsid:marinespecies.org:taxname:142	urn:lsid:marinespecies.org:taxname:224918	urn:lsid:marinespecies.org:taxname:387339		Lamellariidae	Lamellariinae	Velutinoidea	Orbigny, A. d'. (1841-1853). Mollusques. In: R. de la Sagra (ed.). <i>Histoire physique, politique et naturelle de l'Ile de Cuba</i>. Arthus Bertrand, Paris. Vol 1: 1-264 [pp. 1-240, pls 1-10?, 1841; 241-264, 1842]; Vol. 2: 1-380 [pp. 1-112, pls 10-21?, 1842; 113-128, 1844; 129-224, pls 22-25?, 1847; 225-380, pls 26-28, 1853]. 	1841-1853	Animalia	Mollusca	Gastropoda	Littorinimorpha	Lamellariidae					Family	d'Orbigny, 1841	ICZN	unaccepted		2021-02-16	MolluscaBase eds. (2023). MolluscaBase. Lamellariidae d'Orbigny, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=142	https://www.marinespecies.org/aphia.php?p=taxdetails&id=142					
urn:lsid:marinespecies.org:taxname:143	urn:lsid:marinespecies.org:taxname:143	urn:lsid:marinespecies.org:taxname:143	urn:lsid:marinespecies.org:taxname:387339		Velutinidae	Velutinidae	Velutinoidea	Gray, J. E. (1840). Shells of molluscous animals, pp. 105-152. <em>in: Synopsis of the contents of the British Museum.</em> ed. 42. G. Woodfall. London. 370 pp.	1840	Animalia	Mollusca	Gastropoda	Littorinimorpha	Velutinidae					Family	Gray, 1840	ICZN	accepted		2020-11-12	MolluscaBase eds. (2023). MolluscaBase. Velutinidae Gray, 1840. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=143	https://www.marinespecies.org/aphia.php?p=taxdetails&id=143					
urn:lsid:marinespecies.org:taxname:144	urn:lsid:marinespecies.org:taxname:144	urn:lsid:marinespecies.org:taxname:144	urn:lsid:marinespecies.org:taxname:387339		Triviidae	Triviidae	Velutinoidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Triviidae					Family	Troschel, 1863	ICZN	accepted		2020-11-12	MolluscaBase eds. (2023). MolluscaBase. Triviidae Troschel, 1863. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=144	https://www.marinespecies.org/aphia.php?p=taxdetails&id=144					
urn:lsid:marinespecies.org:taxname:145	urn:lsid:marinespecies.org:taxname:145	urn:lsid:marinespecies.org:taxname:145	urn:lsid:marinespecies.org:taxname:14776		Naticidae	Naticidae	Naticoidea	Guilding L. (1834). Observations on <i>Naticina</i> and <i>Dentalium</i>, two genera of molluscous animals. <em>Transactions of the Linnean Society of London.</em> 17(1): 29-35.	1834	Animalia	Mollusca	Gastropoda	Littorinimorpha	Naticidae					Family	Guilding, 1834	ICZN	accepted		2022-11-18	MolluscaBase eds. (2023). MolluscaBase. Naticidae Guilding, 1834. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145					
urn:lsid:marinespecies.org:taxname:146	urn:lsid:marinespecies.org:taxname:146	urn:lsid:marinespecies.org:taxname:146	urn:lsid:marinespecies.org:taxname:224570		Neogastropoda	Neogastropoda	Caenogastropoda			Animalia	Mollusca	Gastropoda	Neogastropoda						Order	Wenz, 1938	ICZN	accepted		2018-02-07	MolluscaBase eds. (2023). MolluscaBase. Neogastropoda. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=146	https://www.marinespecies.org/aphia.php?p=taxdetails&id=146					
